"","date","depth","treatment","plot","variable2","value"
"5642",2018-09-09,"30-40","W",6,"moisture",0.380249783333333
"5643",2018-09-10,"30-40","W",6,"moisture",0.3746928375
"5644",2018-09-11,"30-40","W",6,"moisture",0.369194275
"5645",2018-09-12,"30-40","W",6,"moisture",0.364153875
"5646",2018-09-13,"30-40","W",6,"moisture",0.360345445833333
"5647",2018-09-14,"30-40","W",6,"moisture",0.3745137125
"5648",2018-09-15,"30-40","W",6,"moisture",0.4243389125
"5649",2018-09-16,"30-40","W",6,"moisture",0.409609433333333
"5650",2018-09-17,"30-40","W",6,"moisture",0.3999044375
"5651",2018-09-18,"30-40","W",6,"moisture",0.39479575
"5652",2018-09-19,"30-40","W",6,"moisture",0.3941661
"5653",2018-09-20,"30-40","W",6,"moisture",0.4148734
"5654",2018-09-21,"30-40","W",6,"moisture",0.4041397375
"5655",2018-09-22,"30-40","W",6,"moisture",0.395421520833333
"5656",2018-09-23,"30-40","W",6,"moisture",0.389855733333333
"5657",2018-09-24,"30-40","W",6,"moisture",0.385008958333333
"5658",2018-09-25,"30-40","W",6,"moisture",0.414501558333333
"5659",2018-09-26,"30-40","W",6,"moisture",0.41776445
"5660",2018-09-27,"30-40","W",6,"moisture",0.405032758333333
"5661",2018-09-28,"30-40","W",6,"moisture",0.417513233333333
"5662",2018-09-29,"30-40","W",6,"moisture",0.4435188625
"5663",2018-09-30,"30-40","W",6,"moisture",0.415627108333333
"5664",2018-10-01,"30-40","W",6,"moisture",0.401598075
"5665",2018-10-02,"30-40","W",6,"moisture",0.394355179166667
"5666",2018-10-03,"30-40","W",6,"moisture",0.389539208333333
"5667",2018-10-04,"30-40","W",6,"moisture",0.3856646125
"5668",2018-10-05,"30-40","W",6,"moisture",0.398439258333333
"5669",2018-10-06,"30-40","W",6,"moisture",0.417430695833333
"5670",2018-10-07,"30-40","W",6,"moisture",0.421383054166667
"5671",2018-10-08,"30-40","W",6,"moisture",0.408659908333333
"5672",2018-10-09,"30-40","W",6,"moisture",0.404953454166667
"5673",2018-10-10,"30-40","W",6,"moisture",0.426152116666667
"5674",2018-10-11,"30-40","W",6,"moisture",0.406856270833333
"5675",2018-10-12,"30-40","W",6,"moisture",0.409164970833333
"5676",2018-10-13,"30-40","W",6,"moisture",0.430445008333333
"5677",2018-10-14,"30-40","W",6,"moisture",0.4228650875
"5678",2018-10-15,"30-40","W",6,"moisture",0.438623916666667
"5679",2018-10-16,"30-40","W",6,"moisture",0.416767958333333
"5680",2018-10-17,"30-40","W",6,"moisture",0.4102432
"5681",2018-10-18,"30-40","W",6,"moisture",0.407984008333333
"5682",2018-10-19,"30-40","W",6,"moisture",0.401663095833333
"5683",2018-10-20,"30-40","W",6,"moisture",0.3981637375
"5684",2018-10-21,"30-40","W",6,"moisture",0.393536233333333
"5685",2018-10-22,"30-40","W",6,"moisture",0.390768220833333
"5686",2018-10-23,"30-40","W",6,"moisture",0.414986333333333
"5687",2018-10-24,"30-40","W",6,"moisture",0.4152605125
"5688",2018-10-25,"30-40","W",6,"moisture",0.405575370833333
"5689",2018-10-26,"30-40","W",6,"moisture",0.398761675
"5690",2018-10-27,"30-40","W",6,"moisture",0.394020179166667
"5691",2018-10-28,"30-40","W",6,"moisture",0.389145041666667
"5692",2018-10-29,"30-40","W",6,"moisture",0.3844908875
"5693",2018-10-30,"30-40","W",6,"moisture",0.380230958333333
"5694",2018-10-31,"30-40","W",6,"moisture",0.3758122625
"5695",2018-11-01,"30-40","W",6,"moisture",0.371576529166667
"5696",2018-11-02,"30-40","W",6,"moisture",0.376695254166667
"5697",2018-11-03,"30-40","W",6,"moisture",0.377756504166667
"5698",2018-11-04,"30-40","W",6,"moisture",0.4338990125
"5699",2018-11-05,"30-40","W",6,"moisture",0.443161816666667
"5700",2018-11-06,"30-40","W",6,"moisture",0.430110375
"5701",2018-11-07,"30-40","W",6,"moisture",0.421890666666667
"5702",2018-11-08,"30-40","W",6,"moisture",0.421979179166667
"5703",2018-11-09,"30-40","W",6,"moisture",0.411302858333333
"5704",2018-11-10,"30-40","W",6,"moisture",0.4046605375
"5705",2018-11-11,"30-40","W",6,"moisture",0.424710775
"5706",2018-11-12,"30-40","W",6,"moisture",0.430248758333333
"5707",2018-11-13,"30-40","W",6,"moisture",0.4226227375
"5708",2018-11-14,"30-40","W",6,"moisture",0.426216745833333
"5709",2018-11-15,"30-40","W",6,"moisture",0.4265568375
"5710",2018-11-16,"30-40","W",6,"moisture",0.418272370833333
"5711",2018-11-17,"30-40","W",6,"moisture",0.427096208333333
"5712",2018-11-18,"30-40","W",6,"moisture",0.4068918875
"5713",2018-11-19,"30-40","W",6,"moisture",0.399921208333333
"5714",2018-11-20,"30-40","W",6,"moisture",0.395650279166667
"5715",2018-11-21,"30-40","W",6,"moisture",0.392324758333333
"5716",2018-11-22,"30-40","W",6,"moisture",0.3895179375
"5717",2018-11-23,"30-40","W",6,"moisture",0.386332254166667
"5718",2018-11-24,"30-40","W",6,"moisture",0.382624708333333
"5719",2018-11-25,"30-40","W",6,"moisture",0.379117308333333
"5720",2018-11-26,"30-40","W",6,"moisture",0.3748017875
"5721",2018-11-27,"30-40","W",6,"moisture",0.369938345833333
"5722",2018-11-28,"30-40","W",6,"moisture",0.3655432875
"5723",2018-11-29,"30-40","W",6,"moisture",0.361271366666667
"5724",2018-11-30,"30-40","W",6,"moisture",0.3568577
"5725",2018-12-01,"30-40","W",6,"moisture",0.351976008333333
"5726",2018-12-02,"30-40","W",6,"moisture",0.347790795833333
"5727",2018-12-03,"30-40","W",6,"moisture",0.345463325
"5728",2018-12-04,"30-40","W",6,"moisture",0.3461044375
"5729",2018-12-05,"30-40","W",6,"moisture",0.345695966666667
"5730",2018-12-06,"30-40","W",6,"moisture",0.345164995833333
"5731",2018-12-07,"30-40","W",6,"moisture",0.344904295833333
"5732",2018-12-08,"30-40","W",6,"moisture",0.34590805
"5733",2018-12-09,"30-40","W",6,"moisture",0.349214691666667
"5734",2018-12-10,"30-40","W",6,"moisture",0.35088645
"5735",2018-12-11,"30-40","W",6,"moisture",0.3514388875
"5736",2018-12-12,"30-40","W",6,"moisture",0.350824825
"5737",2018-12-13,"30-40","W",6,"moisture",0.349388729166667
"5738",2018-12-14,"30-40","W",6,"moisture",0.349244704166667
"5739",2018-12-15,"30-40","W",6,"moisture",0.3494250125
"5740",2018-12-16,"30-40","W",6,"moisture",0.3494694625
"5741",2018-12-17,"30-40","W",6,"moisture",0.350056704166667
"5742",2018-12-18,"30-40","W",6,"moisture",0.349875945833333
"5743",2018-12-19,"30-40","W",6,"moisture",0.349544008333333
"5744",2018-12-20,"30-40","W",6,"moisture",0.351420270833333
"5745",2018-12-21,"30-40","W",6,"moisture",0.352563195833333
"5746",2018-12-22,"30-40","W",6,"moisture",0.3642618875
"5747",2018-12-23,"30-40","W",6,"moisture",0.389968066666667
"5748",2018-12-24,"30-40","W",6,"moisture",0.3871337
"5749",2018-12-25,"30-40","W",6,"moisture",0.392925920833333
"5750",2018-12-26,"30-40","W",6,"moisture",0.386533770833333
"5751",2018-12-27,"30-40","W",6,"moisture",0.381830979166667
"5752",2018-12-28,"30-40","W",6,"moisture",0.394729945833333
"5753",2018-12-29,"30-40","W",6,"moisture",0.421205741666667
"5754",2018-12-30,"30-40","W",6,"moisture",0.406158666666667
"5755",2018-12-31,"30-40","W",6,"moisture",0.398743095833333
"5756",2019-01-01,"30-40","W",6,"moisture",0.3937463875
"5757",2019-01-02,"30-40","W",6,"moisture",0.390015875
"5758",2019-01-03,"30-40","W",6,"moisture",0.385994220833333
"5759",2019-01-04,"30-40","W",6,"moisture",0.3826018125
"5760",2019-01-05,"30-40","W",6,"moisture",0.379514479166667
"5761",2019-01-06,"30-40","W",6,"moisture",0.376431354166667
"5762",2019-01-07,"30-40","W",6,"moisture",0.373915275
"5763",2019-01-08,"30-40","W",6,"moisture",0.370852616666667
"5764",2019-01-09,"30-40","W",6,"moisture",0.367778379166667
"5765",2019-01-10,"30-40","W",6,"moisture",0.365924870833333
"5766",2019-01-11,"30-40","W",6,"moisture",0.363194370833333
"5767",2019-01-12,"30-40","W",6,"moisture",0.360144491666667
"5768",2019-01-13,"30-40","W",6,"moisture",0.358013429166667
"5769",2019-01-14,"30-40","W",6,"moisture",0.356754433333333
"5770",2019-01-15,"30-40","W",6,"moisture",0.354818983333333
"5771",2019-01-16,"30-40","W",6,"moisture",0.352705825
"5772",2019-01-17,"30-40","W",6,"moisture",0.394635354166667
"5773",2019-01-18,"30-40","W",6,"moisture",0.412270179166667
"5774",2019-01-19,"30-40","W",6,"moisture",0.398850708333333
"5775",2019-01-20,"30-40","W",6,"moisture",0.393203058333333
"5776",2019-01-21,"30-40","W",6,"moisture",0.389506916666667
"5777",2019-01-22,"30-40","W",6,"moisture",0.407848354166667
"5778",2019-01-23,"30-40","W",6,"moisture",0.408518175
"5779",2019-01-24,"30-40","W",6,"moisture",0.415962020833333
"5780",2019-01-25,"30-40","W",6,"moisture",0.423540304166667
"5781",2019-01-26,"30-40","W",6,"moisture",0.412911258333333
"5782",2019-01-27,"30-40","W",6,"moisture",0.405084875
"5783",2019-01-28,"30-40","W",6,"moisture",0.399724154166667
"5784",2019-01-29,"30-40","W",6,"moisture",0.395924220833333
"5785",2019-01-30,"30-40","W",6,"moisture",0.392561675
"5786",2019-01-31,"30-40","W",6,"moisture",0.390258033333333
"5787",2019-02-01,"30-40","W",6,"moisture",0.388608195833333
"5788",2019-02-02,"30-40","W",6,"moisture",0.386956820833333
"5789",2019-02-03,"30-40","W",6,"moisture",0.3850137
"5790",2019-02-04,"30-40","W",6,"moisture",0.384190945833333
"5791",2019-02-05,"30-40","W",6,"moisture",0.384728420833333
"5792",2019-02-06,"30-40","W",6,"moisture",0.383926375
"5793",2019-02-07,"30-40","W",6,"moisture",0.382628075
"5794",2019-02-08,"30-40","W",6,"moisture",0.380649466666667
"5795",2019-02-09,"30-40","W",6,"moisture",0.379799675
"5796",2019-02-10,"30-40","W",6,"moisture",0.380501791666667
"5797",2019-02-11,"30-40","W",6,"moisture",0.382145454166667
"5798",2019-02-12,"30-40","W",6,"moisture",0.381766129166667
"5799",2019-02-13,"30-40","W",6,"moisture",0.380389829166667
"5800",2019-02-14,"30-40","W",6,"moisture",0.379474783333333
"5801",2019-02-15,"30-40","W",6,"moisture",0.378810895833333
"5802",2019-02-16,"30-40","W",6,"moisture",0.377733425
"5803",2019-02-17,"30-40","W",6,"moisture",0.376372195833333
"5804",2019-02-18,"30-40","W",6,"moisture",0.374579758333333
"5805",2019-02-19,"30-40","W",6,"moisture",0.372628820833333
"5806",2019-02-20,"30-40","W",6,"moisture",0.371035570833333
"5807",2019-02-21,"30-40","W",6,"moisture",0.370053629166667
"5808",2019-02-22,"30-40","W",6,"moisture",0.3687417625
"5809",2019-02-23,"30-40","W",6,"moisture",0.3670500125
"5810",2019-02-24,"30-40","W",6,"moisture",0.364529783333333
"5811",2019-02-25,"30-40","W",6,"moisture",0.362114279166667
"5812",2019-02-26,"30-40","W",6,"moisture",0.359472695833333
"5813",2019-02-27,"30-40","W",6,"moisture",0.3597224875
"5814",2019-02-28,"30-40","W",6,"moisture",0.360598666666667
"5815",2019-03-01,"30-40","W",6,"moisture",0.360260654166667
"5816",2019-03-02,"30-40","W",6,"moisture",0.359172425
"5817",2019-03-03,"30-40","W",6,"moisture",0.3573147625
"5818",2019-03-04,"30-40","W",6,"moisture",0.356633329166667
"5819",2019-03-05,"30-40","W",6,"moisture",0.357633325
"5820",2019-03-06,"30-40","W",6,"moisture",0.357243333333333
"5821",2019-03-07,"30-40","W",6,"moisture",0.3565237375
"5822",2019-03-08,"30-40","W",6,"moisture",0.35532495
"5823",2019-03-09,"30-40","W",6,"moisture",0.354835570833333
"5824",2019-03-10,"30-40","W",6,"moisture",0.355257583333333
"5825",2019-03-11,"30-40","W",6,"moisture",0.355708195833333
"5826",2019-03-12,"30-40","W",6,"moisture",0.355853325
"5827",2019-03-13,"30-40","W",6,"moisture",0.356071525
"5828",2019-03-14,"30-40","W",6,"moisture",0.356083883333333
"5829",2019-03-15,"30-40","W",6,"moisture",0.355286470833333
"5830",2019-03-16,"30-40","W",6,"moisture",0.353978583333333
"5831",2019-03-17,"30-40","W",6,"moisture",0.352058608333333
"5832",2019-03-18,"30-40","W",6,"moisture",0.349951775
"5833",2019-03-19,"30-40","W",6,"moisture",0.347519716666667
"5834",2019-03-20,"30-40","W",6,"moisture",0.345201804166667
"5835",2019-03-21,"30-40","W",6,"moisture",0.343751670833333
"5836",2019-03-22,"30-40","W",6,"moisture",0.3430402625
"5837",2019-03-23,"30-40","W",6,"moisture",0.360850225
"5838",2019-03-24,"30-40","W",6,"moisture",0.397057741666667
"5839",2019-03-25,"30-40","W",6,"moisture",0.406326370833333
"5840",2019-03-26,"30-40","W",6,"moisture",0.3971448875
"5841",2019-03-27,"30-40","W",6,"moisture",0.3884133125
"5842",2019-03-28,"30-40","W",6,"moisture",0.3824646625
"5843",2019-03-29,"30-40","W",6,"moisture",0.3769903375
"5844",2019-03-30,"30-40","W",6,"moisture",0.371911441666667
"5845",2019-03-31,"30-40","W",6,"moisture",0.366707395833333
"5846",2019-04-01,"30-40","W",6,"moisture",0.361871583333333
"5847",2019-04-02,"30-40","W",6,"moisture",0.358608791666667
"5848",2019-04-03,"30-40","W",6,"moisture",0.357574279166667
"5849",2019-04-04,"30-40","W",6,"moisture",0.355768533333333
"5850",2019-04-05,"30-40","W",6,"moisture",0.353356791666667
"5851",2019-04-06,"30-40","W",6,"moisture",0.350182658333333
"5852",2019-04-07,"30-40","W",6,"moisture",0.346878191666667
"5853",2019-04-08,"30-40","W",6,"moisture",0.343147770833333
"5854",2019-04-09,"30-40","W",6,"moisture",0.339735558333333
"5855",2019-04-10,"30-40","W",6,"moisture",0.338097354166667
"5856",2019-04-11,"30-40","W",6,"moisture",0.338254158333333
"5857",2019-04-12,"30-40","W",6,"moisture",0.338435
"5858",2019-04-13,"30-40","W",6,"moisture",0.3384979125
"5859",2019-04-14,"30-40","W",6,"moisture",0.3381269375
"5860",2019-04-15,"30-40","W",6,"moisture",0.3375776375
"5861",2019-04-16,"30-40","W",6,"moisture",0.336885420833333
"5862",2019-04-17,"30-40","W",6,"moisture",0.3366936125
"5863",2019-04-18,"30-40","W",6,"moisture",0.336290275
"5864",2019-04-19,"30-40","W",6,"moisture",0.334985970833333
"5865",2019-04-20,"30-40","W",6,"moisture",0.332852170833333
"5866",2019-04-21,"30-40","W",6,"moisture",0.3308897625
"5867",2019-04-22,"30-40","W",6,"moisture",0.333455441666667
"5868",2019-04-23,"30-40","W",6,"moisture",0.333805106666667
"5869",2017-02-14,"0-10","C",1,"temperature",21.7255778425926
"5870",2017-02-27,"0-10","C",1,"temperature",21.8996379059829
"5871",2017-03-13,"0-10","C",1,"temperature",22.1604565277778
"5872",2017-03-24,"0-10","C",1,"temperature",22.8090596604938
"5873",2017-04-13,"0-10","C",1,"temperature",22.9314759074074
"5874",2017-05-06,"0-10","C",1,"temperature",23.9413259232026
"5875",2017-05-23,"0-10","C",1,"temperature",25.2643769907407
"5876",2017-06-09,"0-10","C",1,"temperature",24.9505109444444
"5877",2017-06-26,"0-10","C",1,"temperature",25.0350815575397
"5878",2017-07-11,"0-10","C",1,"temperature",25.3429676388889
"5879",2017-07-24,"0-10","C",1,"temperature",25.8487620940171
"5880",2017-08-06,"0-10","C",1,"temperature",25.6194716666667
"5881",2017-08-22,"0-10","C",1,"temperature",25.556805779321
"5882",2017-09-21,"0-10","C",1,"temperature",26.0043172486772
"5883",2017-10-20,"0-10","C",1,"temperature",26.2442199259259
"5884",2017-11-05,"0-10","C",1,"temperature",25.7937120982906
"5885",2017-11-22,"0-10","C",1,"temperature",25.0788847782709
"5886",2017-12-05,"0-10","C",1,"temperature",24.2616236111111
"5887",2017-12-20,"0-10","C",1,"temperature",23.9613356203704
"5888",2018-01-03,"0-10","C",1,"temperature",23.6193184325397
"5889",2018-01-18,"0-10","C",1,"temperature",23.8305512661795
"5890",2018-01-31,"0-10","C",1,"temperature",22.9041631837607
"5891",2018-02-15,"0-10","C",1,"temperature",22.8739755
"5892",2018-02-27,"0-10","C",1,"temperature",22.2980201666667
"5893",2018-03-16,"0-10","C",1,"temperature",23.5321703796296
"5894",2018-04-04,"0-10","C",1,"temperature",23.9629043172015
"5895",2018-04-18,"0-10","C",1,"temperature",24.5833850892857
"5896",2018-05-02,"0-10","C",1,"temperature",24.7633633333333
"5897",2018-05-16,"0-10","C",1,"temperature",24.9696635615079
"5898",2018-05-30,"0-10","C",1,"temperature",25.7724613789683
"5899",2018-06-14,"0-10","C",1,"temperature",25.9605489074074
"5900",2018-06-27,"0-10","C",1,"temperature",25.7433487962963
"5901",2018-07-04,"0-10","C",1,"temperature",26.3452993055556
"5902",2018-07-05,"0-10","C",1,"temperature",26.2613904166667
"5903",2018-07-06,"0-10","C",1,"temperature",26.3687783333333
"5904",2018-07-07,"0-10","C",1,"temperature",26.2268351388889
"5905",2018-07-08,"0-10","C",1,"temperature",26.0301397222222
"5906",2018-07-09,"0-10","C",1,"temperature",24.8041961111111
"5907",2018-07-10,"0-10","C",1,"temperature",25.9979863888889
"5908",2018-07-11,"0-10","C",1,"temperature",26.3387222222222
"5909",2018-07-12,"0-10","C",1,"temperature",25.4401894444444
"5910",2018-07-13,"0-10","C",1,"temperature",25.7590568055556
"5911",2018-07-14,"0-10","C",1,"temperature",26.257935
"5912",2018-07-15,"0-10","C",1,"temperature",26.2175748611111
"5913",2018-07-16,"0-10","C",1,"temperature",26.4466111111111
"5914",2018-07-17,"0-10","C",1,"temperature",26.5889198611111
"5915",2018-07-18,"0-10","C",1,"temperature",26.3441865277778
"5916",2018-07-19,"0-10","C",1,"temperature",26.5186861111111
"5917",2018-07-20,"0-10","C",1,"temperature",26.7845775
"5918",2018-07-21,"0-10","C",1,"temperature",26.6064944444444
"5919",2018-07-22,"0-10","C",1,"temperature",26.1186113888889
"5920",2018-07-23,"0-10","C",1,"temperature",25.7492993055556
"5921",2018-07-24,"0-10","C",1,"temperature",26.0615933333333
"5922",2018-07-25,"0-10","C",1,"temperature",26.1321555555556
"5923",2018-07-26,"0-10","C",1,"temperature",26.1601227777778
"5924",2018-07-27,"0-10","C",1,"temperature",26.4681783333333
"5925",2018-07-28,"0-10","C",1,"temperature",26.1042780555556
"5926",2018-07-29,"0-10","C",1,"temperature",25.9995123611111
"5927",2018-07-30,"0-10","C",1,"temperature",26.1744940277778
"5928",2018-07-31,"0-10","C",1,"temperature",26.2477951388889
"5929",2018-08-01,"0-10","C",1,"temperature",25.7454333333333
"5930",2018-08-02,"0-10","C",1,"temperature",25.6859951388889
"5931",2018-08-03,"0-10","C",1,"temperature",25.3543780555556
"5932",2018-08-04,"0-10","C",1,"temperature",25.9310129166667
"5933",2018-08-05,"0-10","C",1,"temperature",26.2893598611111
"5934",2018-08-06,"0-10","C",1,"temperature",26.5107243055556
"5935",2018-08-07,"0-10","C",1,"temperature",26.726505
"5936",2018-08-08,"0-10","C",1,"temperature",26.3192673611111
"5937",2018-08-09,"0-10","C",1,"temperature",26.2684301388889
"5938",2018-08-10,"0-10","C",1,"temperature",25.8227605555556
"5939",2018-08-11,"0-10","C",1,"temperature",26.15063125
"5940",2018-08-12,"0-10","C",1,"temperature",26.1950790277778
"5941",2018-08-13,"0-10","C",1,"temperature",25.9357736111111
"5942",2018-08-14,"0-10","C",1,"temperature",26.3851490277778
"5943",2018-08-15,"0-10","C",1,"temperature",26.3621340277778
"5944",2018-08-16,"0-10","C",1,"temperature",26.0001480555556
"5945",2018-08-17,"0-10","C",1,"temperature",26.0990031944444
"5946",2018-08-18,"0-10","C",1,"temperature",26.0244977777778
"5947",2018-08-19,"0-10","C",1,"temperature",25.49124
"5948",2018-08-20,"0-10","C",1,"temperature",26.2498775
"5949",2018-08-21,"0-10","C",1,"temperature",26.0204461111111
"5950",2018-08-22,"0-10","C",1,"temperature",26.3110943055556
"5951",2018-08-23,"0-10","C",1,"temperature",26.17557875
"5952",2018-08-24,"0-10","C",1,"temperature",25.49310375
"5953",2018-08-25,"0-10","C",1,"temperature",25.9296886111111
"5954",2018-08-26,"0-10","C",1,"temperature",25.9260994444444
"5955",2018-08-27,"0-10","C",1,"temperature",25.7477631944444
"5956",2018-08-28,"0-10","C",1,"temperature",26.1722668055556
"5957",2018-08-29,"0-10","C",1,"temperature",25.8171704166667
